"id","title","category","tags","filters","template_number","image_url","image_urls","description","location","published","created_at"
"90caeb23-abc7-4d06-9ed7-3ce147e3f0c4","143 - Sunset Chairs Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Natural""]}","143","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/143-Sunset%20Chairs%20Cover.jpg",,"A calm design inspired by sunset chairs, bringing a familiar place or view into the service as part of the remembrance.",,"true","2026-09-04 10:58:15.219075+00"
"91444686-6583-4737-9672-4404c8a99df2","152 - Horse Racing Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","152","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/152-Horse%20Racing%20Cover.jpg",,"A personal cover inspired by horse racing, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:17.797817+00"
"991b4e35-b341-438b-b132-f4fe2287ebe8","150 - Vintage Sheet Music Cover","funeral","[]","{""style"":[""Classic""],""colour"":[""Brown""]}","150","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/150-Vintage%20Sheet%20Music%20Cover.jpg",,"A personal cover inspired by vintage sheet music, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:17.225003+00"
"9c00ae72-dccd-443a-952b-8716f9179bf8","123 - Purple Blossom Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Purple""]}","123","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/123-Purple%20Blossom%20Cover.jpg",,"A quietly beautiful floral design built around purple blossom, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:09.532218+00"
"9d54bea2-7f9b-4d4d-bedc-95e60cdd540a","006 - A Precious Life, Forever Treasured","funeral","[]","{""style"":[""Classic""],""colour"":[""Natural""],""children"":[""Children""]}","006","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/wedding/Children_s_Cover_Templates6-1788850341383-momw1v5.jpg",,"A warm cream memorial cover featuring Amelia Rose Thompson’s photograph, delicate circular decorative elements and a small Winnie-the-Pooh-style bear illustration at the bottom. The wording “A Precious Life, Forever Treasured” gives the design a gentle and timeless feel.",,"true","2026-09-08 06:54:17.663413+00"
"a24a3e26-d278-45d7-bf1e-9da6f66f42b7","162 - Coastal Walk Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Natural""]}","162","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/162-Coastal%20Walk%20Cover.jpg",,"A personal cover inspired by coastal walk, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:20.592031+00"
"a439bd6b-d0f7-4a85-b7fc-6d801f91f318","003 - In Loving Memory of Our Beautiful Little Girl","funeral","[]","{""style"":[""Baby & Angelic""],""colour"":[""Pink""],""children"":[""Children""]}","003","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/Children_s_Cover_Templates3-1788849744907-00ymx43.jpg",,"A soft pink children’s memorial cover featuring a teddy bear with a pink bow, star details, and a rosary style background. The design uses the wording “In Loving Memory of Our Beautiful Little Girl” and is shown for Ethan James Miller.",,"true","2026-09-08 06:50:06.164254+00"
"a5fdbf05-9e4f-44e2-8814-25128a0a7e90","124 - Autumn Leaves Cover","funeral","[]","{""style"":[""Traditional""],""colour"":[""Natural""]}","124","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/124-Autumn%20Leaves%20Cover.jpg",,"A traditional design for autumn leaves, keeping the cover thoughtful, clear and personal.",,"true","2026-09-04 10:58:09.808824+00"
"a5ffeec8-4e4c-47eb-825c-5aeb3be5a7a5","142 - Rugby Spirit Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","142","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/142-Rugby%20Spirit%20Cover.jpg",,"A personal cover inspired by rugby spirit, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:14.940444+00"
"a6fc37a7-8587-49ac-9982-3b75419ebbea","122 - Soft Meadow Cover","funeral","[]","{""style"":[""Traditional""],""colour"":[""Green""]}","122","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/122-Soft%20Meadow%20Cover.jpg",,"A personal cover inspired by soft meadow, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:09.25299+00"
"ac102cec-cc02-4bc9-ac8c-403560ad06bf","144 - Lawn Bowls Tribute Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","144","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/144-Lawn%20Bowls%20Tribute%20Cover.jpg",,"A personal cover inspired by lawn bowls tribute, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:15.497182+00"
"acc6601c-5fce-4a3d-b299-4ae92430948d","167 - Coastal Hills Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Blue""]}","167","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/167-Coastal%20Hills%20Cover.jpg",,"A calm design inspired by coastal hills, bringing a familiar place or view into the service as part of the remembrance.",,"true","2026-09-04 10:58:22.031895+00"
"af3542f9-bc5b-48ad-87a1-962821f86ed1","175 - Celtic Cross Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Christian""]}","175","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/175-Celtic%20Cross%20Cover.jpg",,"A gentle religious cover centred on celtic cross, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:24.304137+00"
"afdd0ba4-0548-4ea5-9367-65a7cdb30329","120 - Dandelion Breeze Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","120","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/120-Dandelion%20Breeze%20Cover.jpg",,"A quietly beautiful floral design built around dandelion breeze, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:08.69106+00"
"b392132d-dd6f-4705-b14d-fd942076adc2","164 - Tractor Farming Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Natural""]}","164","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/164-Tractor%20Farming%20Cover.jpg",,"A landscape design for tractor farming, keeping the cover thoughtful, clear and personal.",,"true","2026-09-04 10:58:21.15125+00"
"b3e9e5bc-c4c3-473c-a8db-6188c5e97d26","157 - Classic Car Journey Cover","funeral","[]","{""style"":[""Classic""],""colour"":[""Green""]}","157","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/157-Classic%20Car%20Journey%20Cover.jpg",,"A personal cover inspired by classic car journey, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:19.194348+00"
"b6046ff4-4f2d-49b1-8c83-9e263f6a5bc4","166 - Wooden Gate in Countryside Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Green""]}","166","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/166-Wooden%20Gate%20in%20Countryside%20Cover.jpg",,"A calm design inspired by wooden gate in countryside, bringing a familiar place or view into the service as part of the remembrance.",,"true","2026-09-04 10:58:21.75332+00"
"b60f7293-72e6-4d03-bb52-e579d179f1bf","113 - Single Rose Remembrance Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Pink""]}","113","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/113-Single%20Rose%20Remembrance%20Cover.jpg",,"A quietly beautiful floral design built around single rose remembrance, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:06.658999+00"
"b6bb1698-a08f-4369-8294-0bcea4143ae4","130 - Freesia Farewell Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","130","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/130-Freesia%20Farewell%20Cover.jpg",,"A quietly beautiful floral design built around freesia farewell, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:11.539696+00"
"ba2b6bee-d77e-4b82-9fd7-e9349f7ede47","198 - Khanda Blessing Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Sikh""]}","198","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/198-Khanda%20Blessing%20Cover.jpg",,"A gentle religious cover centred on khanda blessing, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:30.967671+00"
"bbbc668f-2980-4fed-97fe-fbfa8b50c64e","141 - Golf Memory Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","141","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/141-Golf%20Memory%20Cover.jpg",,"A personal cover inspired by golf memory, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:14.660165+00"
"bbbe0a71-73e8-4ea7-8567-24c4ab85cb22","112 - Golden Ornate Cover","funeral","[]","{""style"":[""Classic""],""colour"":[""Gold""]}","112","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/112-Golden%20Ornate%20Cover.jpg",,"A classic design for golden ornate, keeping the cover thoughtful, clear and personal.",,"true","2026-09-04 10:58:06.381516+00"
"bfce16de-a7a3-4da7-81f9-5fc2f87ec4a9","114 - Lavender Fields Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Purple""]}","114","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/114-Lavender%20Fields%20Cover.jpg",,"A quietly beautiful floral design built around lavender fields, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:07.014482+00"
"c0a77a39-6fe9-418c-9b98-514197d3904b","148 - Bingo Memories Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","148","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/148-Bingo%20Memories%20Cover.jpg",,"A traditional design for bingo memories, keeping the cover thoughtful, clear and personal.",,"true","2026-09-04 10:58:16.673908+00"
"c0e9b6c3-1559-4bb0-b5df-bf87db279597","138 - Fishing Memory Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","138","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/138-Fishing%20Memory%20Cover.jpg",,"A personal cover inspired by fishing memory, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:13.792612+00"
"c23d9d13-b3ef-4f13-92f4-a2cd1fd7acd8","193 - Om Shanti Radiance Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Hindu""]}","193","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/193-Om%20Shanti%20Radiance%20Cover.jpg",,"A gentle religious cover centred on om shanti radiance, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:29.518911+00"
"c36e8543-2466-42e3-bd24-7ad125470c35","195 - Om Shanti Wildflower Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""],""religion"":[""Hindu""]}","195","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/195-Om%20Shanti%20Wildflower%20Cover.jpg",,"A gentle floral cover centred on om shanti wildflower, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:30.101453+00"
"c57a0c14-54ba-4823-a868-b3a2e8a94234","158 - Motorbike Speed Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","158","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/158-Motorbike%20Speed%20Cover.jpg",,"A personal cover inspired by motorbike speed, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:19.474178+00"
"c657c4e1-b0f0-44d3-94ec-b98e9034171f","136 - Tulip Celebration Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","136","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/136-Tulip%20Celebration%20Cover.jpg",,"A quietly beautiful floral design built around tulip celebration, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:13.216847+00"
"c89351de-e4f1-4854-98c0-c7a1373fe624","181 - Celtic Knot Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Christian""]}","181","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/181-Celtic%20Knot%20Cover.jpg",,"A gentle religious cover centred on celtic knot, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:26.069422+00"
"cabf9582-2b67-40fc-8d65-03c5d11f91ca","139 - Football Tribute Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","139","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/139-Football%20Tribute%20Cover.jpg",,"A personal cover inspired by football tribute, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:14.103942+00"
"d47eca37-b0eb-4b93-8a5a-9df9fe465c2c","010 - In Loving Memory – Space Adventure","funeral","[]","{""style"":[""Space Adventure""],""colour"":[""Blue""],""children"":[""Children""]}","010","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/Children_s_Cover_Templates10-1788851977374-0unb0my.jpg",,"A dramatic children’s memorial cover for Ethan James Miller featuring a sleeping baby photograph over a cosmic space scene with stars, planets, and a futuristic astronaut-style character. The design creates an imaginative space-adventure tribute.",,"true","2026-09-08 07:19:56.252874+00"
"d9dc10fe-dc78-467f-a5c6-9d9bf009acff","1001 - Floral Black Band Wedding Invitation","wedding","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","1001","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/wedding/Wedding_Cards_Templates-1789111146357-neub5ze.jpg",,"Sarah & Robert wedding invitation with a floral arrangement and elegant black band. Reception to follow at The Lakeside Pavilion on Sunday, May 25, 2025, at 5 PM.",,"true","2026-09-11 07:19:44.834009+00"
"de5b9055-df74-4398-aedc-4accf05fb284","188 - Our Lady's Grace Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Catholic""]}","188","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/188-Our%20Lady's%20Grace%20Cover.jpg",,"A gentle religious cover centred on our lady's grace, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:28.130343+00"
"de70688f-e442-4338-8733-98f168a7efa0","127 - Lily of the Valley Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","127","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/127-Lily%20of%20the%20Valley%20Cover.jpg",,"A quietly beautiful floral design built around lily of the valley, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:10.650673+00"
"defc34e4-d4b6-4698-af3f-59f70ddf98b0","187 - Sacred Heart of Jesus Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Catholic""]}","187","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/187-Sacred%20Heart%20of%20Jesus%20Cover.jpg",,"A gentle religious cover centred on sacred heart of jesus, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:27.821777+00"
"e08e00a6-0555-4754-be37-531d0cc849f4","170 - Fiery Sunset Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Natural""]}","170","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/170-Fiery%20Sunset%20Cover.jpg",,"A calm design inspired by fiery sunset, bringing a familiar place or view into the service as part of the remembrance.",,"true","2026-09-04 10:58:22.910644+00"
"e287a34f-5a68-4db9-bb9f-1f332db01b3c","135 - Ivory Rose Tribute Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Cream""]}","135","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/135-Ivory%20Rose%20Tribute%20Cover.jpg",,"A quietly beautiful floral design built around ivory rose tribute, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:12.939329+00"
"e334bf49-5577-4067-9140-3875ee0c6f56","179 - Our Lady of Guadalupe Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Catholic""]}","179","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/179-Our%20Lady%20of%20Guadalupe%20Cover.jpg",,"A gentle religious cover centred on our lady of guadalupe, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:25.512618+00"
"e7da92ba-17d8-417b-a687-4bdc323241c4","191 - Heaven's Gate Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Christian""]}","191","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/191-Heaven's%20Gate%20Cover.jpg",,"A gentle religious cover centred on heaven's gate, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:28.964216+00"
"e82b8004-9470-4c64-88d0-3b5557810738","165 - Canal Boats Cover","funeral","[]","{""style"":[""Landscape""],""colour"":[""Natural""]}","165","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/165-Canal%20Boats%20Cover.jpg",,"A personal cover inspired by canal boats, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:21.477167+00"
"e9f97ceb-bd3b-4299-8a32-f17cc00d7730","194 - Om Shanti & Cross Blessing Cover","funeral","[]","{""style"":[""Religious""],""colour"":[""Natural""],""religion"":[""Hindu""]}","194","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/194-Om%20Shanti%20%26%20Cross%20Blessing%20Cover.jpg",,"A gentle religious cover centred on om shanti & cross blessing, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:29.822831+00"
"ebe6181f-e9d3-4938-871b-3e374aaaaed2","174 - Poppy Sunrise Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Burgundy""]}","174","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/174-Poppy%20Sunrise%20Cover.jpg",,"A quietly beautiful floral design built around poppy sunrise, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:24.023912+00"
"ef0a7bb0-7ea0-4c46-aea1-f818cbf5531c","184 - Sunflower Memory Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Natural""]}","184","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/184-Sunflower%20Memory%20Cover.jpg",,"A quietly beautiful floral design built around sunflower memory, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:26.973725+00"
"f2429914-895e-45c8-bce6-5c1396d7dfe0","012 - Rainbow Sky & Countryside Memorial","funeral","[]","{""style"":[""Landscape""],""colour"":[""Blue""],""children"":[""Children""]}","012","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/Children_s_Cover_Templates12-1788852135922-aees6kc.jpg",,"A peaceful children’s memorial cover for Isla Grace Williams featuring her square photograph against a bright blue sky with a rainbow, white clouds, and a green countryside field. The design has a calm, natural atmosphere.",,"true","2026-09-08 07:22:25.594615+00"
"f2dc99f3-947d-4ae3-b630-3a8b98f4ba2f","016 - Classic Cross Memorial","funeral","[]","{""style"":[""Classic""],""colour"":[""Natural""],""children"":[""Children""]}","016","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/Children_s_Cover_Templates16-1788852360407-22wbyv4.jpg",,"A simple and dignified children’s memorial cover for Theo William Bennett featuring a large black cross at the top, “In Loving Memory of” wording, the child’s name and dates, and a small ornamental divider above the service details.",,"true","2026-09-08 07:26:07.165101+00"
"f66ba035-e1a8-43f8-a6a3-3c91e9fee0e0","145 - Formula One Racing Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","145","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/145-Formula%20One%20Racing%20Cover.jpg",,"A personal cover inspired by formula one racing, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:15.776802+00"
"f7c4b6a9-f522-4784-9d9b-4797295f9d77","156 - Royal Navy Tribute Cover","funeral","[]","{""style"":[""Traditional""],""colour"":[""Natural""]}","156","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/156-Royal%20Navy%20Tribute%20Cover.jpg",,"A traditional design for royal navy tribute, keeping the cover thoughtful, clear and personal.",,"true","2026-09-04 10:58:18.913698+00"
"fb8d688c-80e9-4012-9c61-5e1a1609bcbd","147 - Adventure & Hiking Cover","funeral","[]","{""style"":[""Hobby""],""colour"":[""Natural""]}","147","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/147-Adventure%20%26%20Hiking%20Cover.jpg",,"A personal cover inspired by adventure & hiking, suited to remembering the interests and everyday moments that made their life distinctive.",,"true","2026-09-04 10:58:16.392519+00"
"fc861466-b332-439b-89a4-76f16ad2f9a7","133 - Butterfly Blessing Cover","funeral","[]","{""colour"":[""Natural""],""religion"":[""Christian""]}","133","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/133-Butterfly%20Blessing%20Cover.jpg",,"A gentle religious cover centred on butterfly blessing, created for a service where faith and remembrance sit naturally together.",,"true","2026-09-04 10:58:12.381961+00"
"fcacf554-e9a3-498b-9129-f54da2ca2967","126 - Iris Bloom Cover","funeral","[]","{""style"":[""Floral""],""colour"":[""Purple""]}","126","https://pub-172d7d176e1b4109938fad7b98c20ca7.r2.dev/funeral/126-Iris%20Bloom%20Cover.jpg",,"A quietly beautiful floral design built around iris bloom, with a soft, respectful feel for an Order of Service.",,"true","2026-09-04 10:58:10.368559+00"
